0	1	date
-90.433984	37.78946	11/18/1980
-94.296861	37.508334	09/09/1980
-92.396949	33.833459	11/18/1980
-95.529621	35.471623	06/30/1981
-96.605302	39.84182	11/18/1980
-95.508326	39.848765	11/18/1980
-89.298183	39.558586	06/02/1981
-96.288709	29.217384	10/20/1981
-95.612415	31.73453	08/03/1982
-97.109203	37.788982	12/02/1980
-90.659502	33.457907	02/02/1982
-91.802762	33.62415	11/18/1980
-91.38306	33.601099	11/18/1980
-97.597771	40.826699	10/30/1984
-89.807025	37.924822	11/18/1980
-98.5831	33.082052	06/02/1981
-91.526961	38.332654	06/30/1981
-85.420469	32.635618	11/18/1980
-85.484816	32.588862	09/01/1981
-92.8431	38.43165	07/21/1981
-94.22097	35.485448	06/02/1981
-94.149785	36.123675	11/17/1981
-96.738535	35.985615	06/30/1981
-89.977267	38.690981	07/08/1981
-87.823281	33.856473	08/18/1981
-93.213377	39.112976	12/01/1981
-94.191628	31.806006	03/31/1981
-90.047346	32.283711	03/31/1981
-84.379288	35.505072	02/01/1983
-95.237915	37.340299	11/11/1980
-96.995748	37.226692	11/18/1980
-97.411838	37.267309	11/18/1980
-97.794721	32.433889	09/29/1981
-100.032825	37.767305	03/10/1981
-93.738632	36.08544	03/10/1981
-95.632288	35.951831	07/21/1981
-86.569876	34.705239	08/11/1981
-93.708091	32.539454	04/21/1981
-88.182856	32.592301	12/01/1981
-95.747914	39.45899	09/29/1981
-93.230183	36.96811	10/20/1981
-94.106811	34.900424	02/02/1982
-97.871911	31.120622	08/04/1981
-95.267769	38.583198	03/03/1981
-94.178879	30.348039	07/08/1981
-94.221722	30.264329	12/01/1981
-97.270427	29.087744	07/28/1981
-92.655425	30.244353	07/01/1983
-96.861279	35.70978	09/21/1982
-94.399057	35.405139	08/31/1982
-97.485904	35.624061	11/17/1981
-86.387259	35.833563	03/10/1981
-88.740315	34.255924	06/02/1981
-98.698625	35.526036	06/02/1981
-88.807537	35.550885	09/01/1981
-87.274311	34.493092	12/01/1981
-98.295955	26.196499	11/03/1981
-82.682347	34.556328	03/06/1984
-98.205526	26.190704	11/17/1981
-94.730693	32.540684	05/04/1982
-94.788633	32.532145	12/01/1981
-95.489077	30.330806	10/18/1983
-91.236667	30.27436	09/29/1981
-91.906075	30.284979	12/01/1981
-87.723038	34.496537	11/03/1981
-97.91561	29.881646	03/02/1982
-93.268628	31.121821	08/17/1982
-86.51354	35.975342	11/03/1981
-97.728272	31.09129	12/01/1981
-93.95115	29.915132	07/13/1982
-87.584828	34.245079	10/13/1981
-88.314628	36.625678	10/06/1981
-88.989636	33.896097	08/03/1982
-95.830723	32.209545	05/24/1983
